Bytes, Url
11268224,   "http://sgpc.net/puratan-kirtan/Prem Singh/man%2520hariya%2520kidiya%2520bagh%5B1%5D.mp3",
8358016,   "http://sgpc.net/puratan-kirtan/Prem Singh/mitiya%2520andhera%2520chand%2520chadiya%5B1%5D.mp3",
10520704,   "http://sgpc.net/puratan-kirtan/Prem Singh/nank%2520bejuliyan%2520chamkan%5B1%5D.mp3",
7569536,   "http://sgpc.net/puratan-kirtan/Prem Singh/puta%2520mata%2520ki%2520asees%5B1%5D.mp3",
9742464,   "http://sgpc.net/puratan-kirtan/Prem Singh/rain%2520babiha%2520boliya%5B1%5D.mp3",
11780224,   "http://sgpc.net/puratan-kirtan/Prem Singh/sabai%2520ghat%2520ram%2520bole%5B1%5D.mp3",
7035008,   "http://sgpc.net/puratan-kirtan/Prem Singh/Sabh%2520jae%2520milo%5B1%5D.mp3",
3461248,   "http://sgpc.net/puratan-kirtan/Prem Singh/sain%2520de%2520darbar%5B1%5D.mp3",
9390208,   "http://sgpc.net/puratan-kirtan/Prem Singh/sun%2520yaar%2520hamare%2520sajna%5B1%5D.mp3",
18462848,   "http://sgpc.net/puratan-kirtan/Prem Singh/teri%2520bhagat%2520na%2520chodo%2520bhave%2520log%2520hasse%5B1%5D.mp3",
7569536,   "http://sgpc.net/puratan-kirtan/Prem Singh/trhinte%2520mer%2520karo%5B1%5D.mp3",
7854208,   "http://sgpc.net/puratan-kirtan/Prem Singh/tu%2520sanjha%2520sahib%2520baap%2520hamara%5B1%5D.mp3",
5070976,   "http://sgpc.net/puratan-kirtan/Prem Singh/tun%2520sabhni%2520thayee%5B1%5D.mp3",
5800064,   "http://sgpc.net/puratan-kirtan/Prem Singh/vas%2520mere%2520pyaryea%5B1%5D.mp3",
6004223,   "http://sgpc.net/puratan-kirtan/Rai Singh/aaj%2520moray%2520aaya%2520hain%5B1%5D.mp3",
10278912,   "http://sgpc.net/puratan-kirtan/Rai Singh/Bhai%2520Rai%2520Singh%2520-%2520AKV1%5B1%5D.mp3",
6041600,   "http://sgpc.net/puratan-kirtan/Rai Singh/Bhai%2520Rai%2520Singh%2520-%2520AKV2%5B1%5D.mp3",
5924864,   "http://sgpc.net/puratan-kirtan/Rai Singh/Bhai%2520Rai%2520Singh%2520-%2520AKV3%5B1%5D.mp3",
5040128,   "http://sgpc.net/puratan-kirtan/Rai Singh/Bhai%2520Rai%2520Singh%2520-%2520AKV4%5B1%5D.mp3",
4777984,   "http://sgpc.net/puratan-kirtan/Rai Singh/Bhai%2520Rai%2520Singh%2520-%2520AKV5%5B1%5D.mp3",
4118528,   "http://sgpc.net/puratan-kirtan/Rai Singh/Bhai%2520Rai%2520Singh%2520-%2520AKV6%5B1%5D.mp3",
1269760,   "http://sgpc.net/puratan-kirtan/Rai Singh/Bhai%2520Rai%2520Singh%2520-%2520Ohaa%2520prem%2520piri%5B1%5D.mp3",
5859328,   "http://sgpc.net/puratan-kirtan/Rai Singh/Bhai%2520Rai%2520Singh%2520-%2520Pratpal%2520Prabh%2520Kirpal%5B1%5D.mp3",
2295808,   "http://sgpc.net/puratan-kirtan/Rai Singh/Bhai%2520Rai%2520Singh%2520-%2520Pritam%2520Ke%2520Des%2520Kaise%5B1%5D.mp3",
2068480,   "http://sgpc.net/puratan-kirtan/Rai Singh/Bhai%2520Rai%2520Singh%2520-%2520So%2520dar%2520kaise%2520chodiye%5B1%5D.mp3",
3674112,   "http://sgpc.net/puratan-kirtan/Rai Singh/Bhai%2520Rai%2520Singh%2520-%2520Uth%2520Farida%2520Ujoo%2520Saaj%5B1%5D.mp3",
5600475,   "http://sgpc.net/puratan-kirtan/Rai Singh/jap%2520gobind%2520gopal%2520lal%5B1%5D.mp3",
9123871,   "http://sgpc.net/puratan-kirtan/Rai Singh/kirat%2520prabh%2520ki%2520gawo%2520meri%2520rasna%5B1%5D.mp3",
6514133,   "http://sgpc.net/puratan-kirtan/Rai Singh/mero%2520sundar%2520kaho%2520kit%2520gali%5B1%5D.mp3",
7678150,   "http://sgpc.net/puratan-kirtan/Rai Singh/nirdhan%2520aadar%2520koi%2520na%2520daye%5B1%5D.mp3",
8211884,   "http://sgpc.net/puratan-kirtan/Rai Singh/preet%2520man%2520lagi%5B1%5D.mp3",
6888207,   "http://sgpc.net/puratan-kirtan/Rai Singh/sabay%2520ghat%2520ram%2520rama%2520bolay%5B1%5D.mp3",
6683825,   "http://sgpc.net/puratan-kirtan/Rai Singh/waha%2520guru%2520tera%2520sab%2520sadka%5B1%5D.mp3",
4745330,   "http://sgpc.net/puratan-kirtan/Rai Singh/yudh%2520kay%2520jitaiya%5B1%5D.mp3",
85794192,   "http://sgpc.net/puratan-kirtan/Salok Kabir ji/Unknown Album/Salok Kabir ji.mp3",
18005293,   "http://sgpc.net/puratan-kirtan/Samund Singh/01 Beet Jehai Beet Jehai Janam Akajr.mp3",
23360186,   "http://sgpc.net/puratan-kirtan/Samund Singh/01 Kirat Prabk Ki Gavo Meri Rasna.mp3",
2019190,   "http://sgpc.net/puratan-kirtan/Samund Singh/01 Prabh Ju To Kehe Laj Hmari %28incom.mp3",
28791566,   "http://sgpc.net/puratan-kirtan/Samund Singh/01 Tu Data Datar Tera Dita Khavna an.mp3",
8146048,   "http://sgpc.net/puratan-kirtan/Samund Singh/Bhuj Bal Deejai.mp3",
20490995,   "http://sgpc.net/puratan-kirtan/Samund Singh/Guru RamDas Rakho Sarnai.mp3",
19722368,   "http://sgpc.net/puratan-kirtan/Samund Singh/Har Jaisa Purkh.mp3",
23475851,   "http://sgpc.net/puratan-kirtan/Samund Singh/Jaan Tu Mere Wal Hain.mp3",
8495671,   "http://sgpc.net/puratan-kirtan/Samund Singh/Jap Gobind Gopal  Lal.mp3",
15002772,   "http://sgpc.net/puratan-kirtan/Samund Singh/Jau Jal Mein Jal Aayai.mp3",
12634826,   "http://sgpc.net/puratan-kirtan/Samund Singh/Jhalan Ke Uth Naam Jap.mp3",
25710595,   "http://sgpc.net/puratan-kirtan/Samund Singh/Jiu Pritam.mp3",
38418310,   "http://sgpc.net/puratan-kirtan/Samund Singh/Jo Nar Dukh Main Dukh Nahin.mp3",
14129447,   "http://sgpc.net/puratan-kirtan/Samund Singh/Kanwal Nain Madhur Bain%5B1%5D.mp3",
5142907,   "http://sgpc.net/puratan-kirtan/Samund Singh/Kavan Sanjog Milo Prabh%5B1%5D.mp3",
5147922,   "http://sgpc.net/puratan-kirtan/Samund Singh/Khasmana Kar Pyare%5B1%5D.mp3",
21290551,   "http://sgpc.net/puratan-kirtan/Samund Singh/Khub Khub Khub Tero Naam%5B1%5D.mp3",
4724112,   "http://sgpc.net/puratan-kirtan/Samund Singh/Mail Layo Dyaal%5B1%5D.mp3",
26493307,   "http://sgpc.net/puratan-kirtan/Samund Singh/Main Nahin Prabh Sab Kich Tera%5B1%5D.mp3",
15064213,   "http://sgpc.net/puratan-kirtan/Samund Singh/Man Arpao%5B1%5D.mp3",
36010551,   "http://sgpc.net/puratan-kirtan/Samund Singh/Mitr Payare Nu%5B1%5D.mp3",
8147824,   "http://sgpc.net/puratan-kirtan/Samund Singh/Moilya Dharti Moilya Akash%5B1%5D.mp3",
13645660,   "http://sgpc.net/puratan-kirtan/Samund Singh/Naam Maha Ras Pio%5B1%5D.mp3",
27739034,   "http://sgpc.net/puratan-kirtan/Samund Singh/Orat Nibahi Preet SevaK Ki%5B1%5D.mp3",
5246978,   "http://sgpc.net/puratan-kirtan/Samund Singh/Prabh Teri Bhagati%5B1%5D.mp3",
10080677,   "http://sgpc.net/puratan-kirtan/Samund Singh/Ram Ram Bolo%5B1%5D.mp3",
11470391,   "http://sgpc.net/puratan-kirtan/Samund Singh/Rang Main Vari%5B1%5D.mp3",
5422521,   "http://sgpc.net/puratan-kirtan/Samund Singh/Sajan Swami Mora%5B1%5D.mp3",
5055136,   "http://sgpc.net/puratan-kirtan/Samund Singh/Tu Mere Praan Adhare%5B1%5D.mp3",
9193453,   "http://sgpc.net/puratan-kirtan/Samund Singh/Waheguru Tera Sab Sadka%5B1%5D.mp3",
23261019,   "http://sgpc.net/puratan-kirtan/Samund Singh/Yahin Kaaj Dhara Ham Janam%5B1%5D.mp3",
5501769,   "http://sgpc.net/puratan-kirtan/Santa Singh/01WAHEGURU SIMRAN GG.P1402.MP3.mp3",
8034311,   "http://sgpc.net/puratan-kirtan/Santa Singh/02DHUN SO WAYLA JIT-GG.P562.MP3.mp3",
11910465,   "http://sgpc.net/puratan-kirtan/Santa Singh/03SUNOH MEET AIYSA PREM-GG.P391.MP3.mp3",
13658370,   "http://sgpc.net/puratan-kirtan/Santa Singh/04SUNOH LOKA MEIN PREM- GG.P370.MP3.mp3",
14959477,   "http://sgpc.net/puratan-kirtan/Santa Singh/05HUM TAY KACHHU NA-GG.P180.MP3.mp3",
6572708,   "http://sgpc.net/puratan-kirtan/Santa Singh/06SUNOH BENUNTI THAKUR-GG.P631.MP3.mp3",
6510850,   "http://sgpc.net/puratan-kirtan/Santa Singh/07SUBHAYJEA SUMAL UPNI-GGP1251.MP3.mp3",
2966138,   "http://sgpc.net/puratan-kirtan/Santa Singh/08DEH SHIVA BER MOHAY-AK295.MP3.mp3",
3901531,   "http://sgpc.net/puratan-kirtan/Santa Singh/09NANAK KUCHRRIAN SEWN-GG.P1102.MP3.mp3",
2880457,   "http://sgpc.net/puratan-kirtan/Santa Singh/10SOON YAR HUMAREY SUJUN-GG.P703.MP3.mp3",
3072300,   "http://sgpc.net/puratan-kirtan/Santa Singh/11TOW SEIY CHURNI MENDA-GG.P520.MP3.mp3",
3562984,   "http://sgpc.net/puratan-kirtan/Santa Singh/12RAY MUN RAM SEW KER-GG.P631.MP3.mp3",
14837851,   "http://sgpc.net/puratan-kirtan/Santa Singh/13SUJUN MERAY RUNGLAY-GG.P023.MP3.mp3",
8484035,   "http://sgpc.net/puratan-kirtan/Santa Singh/14NUKTI KO TTHUN GHUN-GG.P476.MP3.mp3",
3227781,   "http://sgpc.net/puratan-kirtan/Santa Singh/15KAL KAATI RAJEY KASAEE-GG.P145.MP3.mp3",
3180551,   "http://sgpc.net/puratan-kirtan/Santa Singh/16TEIN KI DURD NA AAIYA-GG.P360.MP3.mp3",
11559797,   "http://sgpc.net/puratan-kirtan/Santa Singh/17JAGAT MEIN JHUTTHI -GG.P536.MP3.mp3",
3287967,   "http://sgpc.net/puratan-kirtan/Santa Singh/18BHINI REINERRIAIY-GG.P459.MP3.mp3",
3203539,   "http://sgpc.net/puratan-kirtan/Santa Singh/19TRIN TAY MEHAR KARO-AK   .MP3.mp3",
3401234,   "http://sgpc.net/puratan-kirtan/Santa Singh/20SANEHORRAY DAINDEE-GG.P1111.MP3.mp3",
3020891,   "http://sgpc.net/puratan-kirtan/Santa Singh/21SADHO GOBIND KAY GOON-GG.P219.MP3.mp3",
3224855,   "http://sgpc.net/puratan-kirtan/Santa Singh/22JALJAASEE DHOLA%2CHUTH-GG.P794.MP3.mp3",
3247007,   "http://sgpc.net/puratan-kirtan/Santa Singh/23JUP MUN SATNAM SUDA-GG.P670.MP3.mp3",
9257260,   "http://sgpc.net/puratan-kirtan/Santa Singh/25OAIY HUMAARAY SAAJNA-GG.P813.MP3.mp3",
7458364,   "http://sgpc.net/puratan-kirtan/Santa Singh/26JHIM JHIMAY JHIM-JHIM-GG.P442.MP3.mp3",
4007275,   "http://sgpc.net/puratan-kirtan/Santa Singh/27TISS SEWN KEWN MUN-GG.P1097.MP3.mp3",
15816293,   "http://sgpc.net/puratan-kirtan/Santa Singh/28LAJ NA LOAK HUSSAN KI-GG.P411.MP3.mp3",
14066298,   "http://sgpc.net/puratan-kirtan/Santa Singh/29AAKHAN JEEVAN VISRAY.....MP3.mp3",
24753097,   "http://sgpc.net/puratan-kirtan/Santa Singh/30CHETNA HEIY TOW CHET-GG.P726.MP3.mp3",
11895000,   "http://sgpc.net/puratan-kirtan/Santa Singh/31TERAY BUNKEY LOENN- GG.P567.MP3.mp3",
6163944,   "http://sgpc.net/puratan-kirtan/Santa Singh/32HUM SER DEEN DYAL NA-GG.P694.MP3.mp3",
10325146,   "http://sgpc.net/puratan-kirtan/Santa Singh/33HER ARAADH NA JANA RAY-GG.P612.MP3.mp3",
3114096,   "http://sgpc.net/puratan-kirtan/Santa Singh/36BHERM NA BHULO BHAI-GG.P1349.MP3.mp3",
4204551,   "http://sgpc.net/puratan-kirtan/Santa Singh/37SURA SO PEHCHANIAIY-GG.P1105.MP3.mp3",
3253276,   "http://sgpc.net/puratan-kirtan/Santa Singh/38DEH SHIVA BER MOHAY -AK-295.MP3.mp3",
7569123,   "http://sgpc.net/puratan-kirtan/Santa Singh/39RAJ NA CHAHOON%2CMUKAT-GG.P534.MP3.mp3",
10598909,   "http://sgpc.net/puratan-kirtan/Santa Singh/41MAHA%2CMAH MUMARKHI-GG.P1168.MP3.mp3",
20828460,   "http://sgpc.net/puratan-kirtan/Santa Singh/42HOWN REH NA SUKA BIN-GG.P094.MP3.mp3",
6021420,   "http://sgpc.net/puratan-kirtan/Santa Singh/43GOBIND KAY GUN GAAVO%2C  SADHO...%28With Sangat%29.mp3.mp3",
8907428,   "http://sgpc.net/puratan-kirtan/Santa Singh/44DEHI MATI BOLAY PAUNN-GG.P152.MP3.mp3",
5190935,   "http://sgpc.net/puratan-kirtan/Santa Singh/45CHUTER DISA KINO BAL UPNA...%28AK-199%29.mp3.mp3",
2248920,   "http://sgpc.net/puratan-kirtan/Santa Singh/46HAR HER NAM NIDHAN HEIY    GURMUKH..%28SGGS.P1316%29.mp3.mp3",
15673769,   "http://sgpc.net/puratan-kirtan/Santa Singh/48HAR JEO KIRPA KARO TUM PIARAY...%28AK-861%29.mp3.mp3",
10190981,   "http://sgpc.net/puratan-kirtan/Santa Singh/49SUMRUTH GURU%2CGUR HATH DHURIO...%28AK-259%29.mp3.mp3",
2821524,   "http://sgpc.net/puratan-kirtan/Santa Singh/50OHA PREM PIREE...    %28SGGS.P-406%29 .mp3.mp3",
9108884,   "http://sgpc.net/puratan-kirtan/Santa Singh/51JIS NO TU RUKHWALA- GG.P961.MP3.mp3",
10394945,   "http://sgpc.net/puratan-kirtan/Santa Singh/52JO UPJEO SO BINSE HEIY- GG.P1429.MP3.mp3",
7401939,   "http://sgpc.net/puratan-kirtan/Santa Singh/53TANDA LAADIA JAAIY RAY- GG.P346.mp3",
7960751,   "http://sgpc.net/puratan-kirtan/Santa Singh/55NUS VUNJOH KILVIKHOH-GG.P460.MP3.mp3",
7252728,   "http://sgpc.net/puratan-kirtan/Santa Singh/57MITI DHUND JUG CHANUN-AK241.MP3.mp3",
16891702,   "http://sgpc.net/puratan-kirtan/Santa Singh/58DASS TERAY KI BAINTI-GG.P818.MP3.mp3",
17163120,   "http://sgpc.net/puratan-kirtan/Santa Singh/59GUR ARJAN VITOH KURBANI-AK268.MP3.mp3",
47433576,   "http://sgpc.net/puratan-kirtan/Santa Singh/Bhai Santa Singh Jee %28Very Old Rare Recording%29.mp3",
5193689,   "http://sgpc.net/puratan-kirtan/Santa Singh/Deen%2520Dayal%2520Na%2520Tum%2520Sar%5B1%5D.mp3",
13261189,   "http://sgpc.net/puratan-kirtan/Santa Singh/Har%2520Aradh%2520Na%2520Jana%2520Re%2520-%2520Sorath%2520M%25205%5B1%5D.mp3",
11937377,   "http://sgpc.net/puratan-kirtan/Santa Singh/Main%2520Nirgun%2520Asa%2520M%25205%5B1%5D.mp3",
22048018,   "http://sgpc.net/puratan-kirtan/Santa Singh/Sajan%2520Mere%2520Jee%2520Rangle%5B2%5D.mp3",
12698982,   "http://sgpc.net/puratan-kirtan/Santa Singh/Santo%2520Har%2520Saiti%2520Ratai%5B1%5D.mp3",
26970114,   "http://sgpc.net/puratan-kirtan/Santa Singh/shamsher singh %284%29.mp3",
98209731,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/01 Track 01.m4a",
14760523,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/01_Bhai_ShemSher_Singh_Jee_Bhai_MohanPal_Singh_Jee_Bhoolay_Marag_Jineh_Batayae%5B1%5D.mp3",
74346671,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/02 Track 02.m4a",
6298004,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/02_Bhai_ShemSher_Singh_Jee_Bhai_MohanPal_Singh_Jee_Peir_Dekhan_Kee_Aas%5B1%5D.mp3",
5589567,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/03_Bhai_ShemSher_Singh_Jee_Bhai_MohanPal_Singh_Jee_Mera_Baed_Guru_Govinda%5B1%5D.mp3",
18064816,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/04_Bhai_ShemSher_Singh_Jee_Bhai_MohanPal_Singh_Jee_Darma%28n%29dai_Thandai_Darbar%5B1%5D.mp3",
23674247,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/05_Bhai_ShemSher_Singh_Jee_Bhai_MohanPal_Singh_Jee_Naam_Bena_Maati_Sang_Rallia%5B1%5D.mp3",
6025512,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/06_Bhai_ShemSher_Singh_Jee_Bhai_MohanPal_Singh_Jee_Aoohkhee_Gharee_Naa_Dekhan_Deayee%28n%29%5B1%5D.mp3",
14873279,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/07_Bhai_ShemSher_Singh_Jee_Bhai_MohanPal_Singh_Jee_Charan_Kamal_Kee_Maouj_Ko%5B1%5D.mp3",
29241049,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/08_Bhai_ShemSher_Singh_Jee_Bhai_MohanPal_Singh_Jee_Too%28n%29_Sanjha_Sahib_Baap_Hamara%5B1%5D.mp3",
12600420,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/09_Bhai_ShemSher_Singh_Jee_Bhai_MohanPal_Singh_Jee_Sewak_Ko_Nikti_Hoie_Dekhavae%5B1%5D.mp3",
10343644,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/10_Bhai_ShemSher_Singh_Jee_Bhai_MohanPal_Singh_Jee_Too%28n%29_Apae_Hee_Aap_App%2520Hain%5B1%5D.mp3",
25815886,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/11_Bhai_ShemSher_Singh_Jee_Bhai_MohanPal_Singh_Jee_Dovain_Thaa%28n%29v_Rakhai_Gur_Surrai%5B1%5D.mp3",
17858758,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/12_Bhai_ShemSher_Singh_Jee_Bhai_MohanPal_Singh_Jee_Sajnaa_Sant_Avvo_Mirae%5B1%5D.mp3",
16807177,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/13_Bhai_ShemSher_Singh_Jee_Bhai_MohanPal_Singh_Jee_Koae_Hai_Merro_Sajjan_Meet%5B1%5D.mp3",
8294600,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/14_Bhai_ShemSher_Singh_Jee_Bhai_MohanPal_Singh_Jee_Gur_Darshan_Dekh_Nihalae%5B1%5D.mp3",
20596397,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/15_Bhai_ShemSher_Singh_Jee_Bhai_MohanPal_Singh_Jee_Rae_Man_Raam_Saue_Kaar_Preet%5B1%5D.mp3",
11698455,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/16_Bhai_ShemSher_Singh_Jee_Bhai_MohanPal_Singh_Jee_Eah_Man_Sundar_Apna%5B1%5D.mp3",
34299446,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/Aat%2520Oocha%2520Tah%2520Ka%2520Darbara%5B1%5D.mp3",
90018505,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/bhai shamsher singh 1.mp3",
34096575,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/bhi%2520teri%2520kimat%2520na%2520pave%5B1%5D.mp3",
28416721,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/Guru%2520Guru%2520Jaap%2520Meet%2520Hamare%5B1%5D.mp3",
17129046,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/nanak%2520tis%2520jan%2520ko%5B1%5D.mp3",
89090218,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/pai shamsher singh.mp3",
26970114,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/Saachi%2520Preet%2520Tum%2520Sang%5B1%5D.mp3",
13890118,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/shamsher singh %283%29.mp3",
30481848,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/shamsher singh %285%29.mp3",
69500221,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/shamsher singh %286%29.mp3",
83163306,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/shamsher singh %287%29.mp3",
15653869,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/shamsher singh %288%29.mp3",
40282163,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/shamsher singh %289%29.mp3",
98209731,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/shamsher singh.m4a",
34096575,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/shamsher singh.mp3",
34299446,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/shamsher singh3.mp3",
28416721,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/shamsher singh zakhmi.mp3",
13890118,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/Tan%2520Man%2520Tera%5B1%5D.mp3",
30481848,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/Thakur%2520Eyso%2520Naam%5B1%5D.mp3",
69500221,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/Zakhmi_Asa_Di_Waar%2520II%5B1%5D.mp3",
83163306,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/Zakhmi_Asa_Di_War%2520I%5B1%5D.mp3",
15653869,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/Zakhmi_Har%2520Jan%2520Bolat%2520Sri%2520Ram%2520Naama%5B1%5D.mp3",
40282163,   "http://sgpc.net/puratan-kirtan/SHAMSHER SINGH/Zakhmi_Mere%2520Heeyerey%2520Ratan%2520Namm%5B1%5D.mp3",
77900385,   "http://sgpc.net/puratan-kirtan/Sudh Singh - Pradan Singh Ji/asa di var pathar de record 1940.mp3",
10887383,   "http://sgpc.net/puratan-kirtan/Sudh Singh - Pradan Singh Ji/SudhPradanSingh_SakhiNaalVasaa%5B1%5D.mp3",
11295312,   "http://sgpc.net/puratan-kirtan/Sudh Singh - Pradan Singh Ji/SudhPradanSingh_ThikhBoojhGaee%5B1%5D.mp3",
3166208,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Baisakhi%2520-%2520Jai%2520Jai%2520Jag%2520Karan%2520Srist%2520Ubarang%2520Mam%2520Prit%2520Parang%2520Jai%2520Te%2520Gangg%5B1%5D.mp3",
9924608,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Baisakhi%2520-%2520Mer%2520Abhai%2520Benti%2520Sun%2520Leejai%2520%28Patshahi%252010%29%5B1%5D.mp3",
7747584,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Baisakhi%2520-%2520Raj%2520Me%2520Raj%2520Jog%2520Me%2520Jogi%2520Tap%2520Me%2520Tapisar%2520Grasth%2520Me%2520Bhogi%5B1%5D.mp3",
11921408,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Ab%2520mohe%2520jivan%2520padvi%2520payee%5B1%5D.mp3",
7987200,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Anand%2520rang%2520binod%2520hamare%5B1%5D.mp3",
12476722,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Baso%2520mere%2520man%2520mai%5B1%5D.mp3",
5238784,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Chal%2520re%2520baikunth%2520tujhai%2520lai%2520taroon%5B1%5D.mp3",
2705408,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Chalange%2520uth%2520naam%2520jap%2520%2520nis%2520basar%2520aradh%5B1%5D.mp3",
16785408,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Deenan%2520ko%2520data%2520hai%5B1%5D.mp3",
10285056,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Dekho%2520bhai%2520gyan%2520ki%2520ayi%2520aandhi%5B1%5D.mp3",
7874560,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Ek%2520tuhi%2520ek%2520tuhi%5B1%5D.mp3",
4098312,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Gur%2520mere%2520sang%2520sadaa%2520hai%2520naale%5B1%5D.mp3",
19124224,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Halat%2520sukh%2520palat%2520sukh%2520nit%2520sukh%2520simarano%5B1%5D.mp3",
11778312,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Har%2520bin%2520jeeo%2520jal%2520bal%2520jaavon%5B1%5D.mp3",
4509696,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Japyo%2520jin%2520arjan%2520dev%2520guru%5B1%5D.mp3",
18161664,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Jee%2520ki%2520ekai%2520hi%2520paimani%5B1%5D.mp3",
10039296,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Karat%2520karat%2520charach%2520charach%2520charchari%5B1%5D.mp3",
12503040,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Mai%2520Banjaran%2520Ram%2520Ki%5B1%5D.mp3",
10356736,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Mai%2520gobind%2520puja%2520kaha%2520lai%2520charavoh%5B1%5D.mp3",
16553984,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Mere%2520sahiba%2520kaun%2520jaane%2520guna%2520tere%5B1%5D.mp3",
10919936,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Mere%2520sahiba%2520kaun%2520jane%2520gun%2520tere%5B1%5D.mp3",
8909022,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Mohan%2520neend%2520na%2520aavai%2520havai%5B1%5D.mp3",
7493632,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520mohe%2520na%2520bisaro%2520mai%2520jan%2520tera%5B1%5D.mp3",
9335720,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Pratpal%2520prabh%2520kripal%2520kavan%2520gun%2520gani%5B1%5D.mp3",
9336832,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Pratpal%2520prabh%2520kripal%2520kavan%2520gun%2520gani%5B1%5D 1.mp3",
